order_id,customer_id,order_date,order_status,payment_method,shipping_cost
554,408,2025-06-24,Completed,Bank Transfer,9.56
555,29,2025-07-20,Completed,Mobile Money,21.8
556,935,2024-06-04,Completed,Card,24.0
557,1818,2025-04-22,Completed,Mobile Money,10.73
558,1776,2025-07-04,Completed,PayPal,8.31
559,680,2024-06-03,Completed,Card,9.99
560,1599,2025-06-05,Completed,Cash on Delivery,23.95
561,1009,2025-02-21,Completed,Mobile Money,18.39
562,715,2025-02-10,Completed,Mobile Money,21.0
563,695,2025-06-05,Completed,PayPal,22.98
564,1837,2025-10-21,Completed,Cash on Delivery,3.03
565,2163,2025-06-22,Completed,Cash on Delivery,23.82
566,712,2024-04-30,Completed,PayPal,15.58
567,1893,2025-12-24,Completed,Cash on Delivery,9.4
568,1845,2024-01-25,Completed,Card,2.61
569,2424,2024-03-20,Completed,Mobile Money,2.8
570,748,2024-03-25,Completed,PayPal,13.48
571,886,2024-09-27,Completed,Card,18.67
572,1602,2024-10-19,Completed,Card,17.82
573,1106,2024-05-12,Completed,Card,14.03
574,510,2025-04-29,Completed,Bank Transfer,16.65
575,2414,2025-02-23,Completed,Bank Transfer,24.47
576,1497,2024-03-16,Returned,Card,21.58
577,1599,2024-02-03,Completed,Bank Transfer,23.72
578,2243,2024-09-16,Completed,Card,8.47
579,962,2025-12-08,Completed,Mobile Money,11.81
580,486,2025-04-19,Completed,Card,9.01
581,2254,2024-05-13,Completed,PayPal,5.5
582,789,2025-03-22,Cancelled,Mobile Money,21.08
583,464,2024-05-03,Completed,Card,24.88
584,926,2025-04-06,Completed,PayPal,24.03
585,201,2025-05-01,Returned,Card,22.09
586,1359,2024-08-06,Completed,Card,20.17
587,1041,2025-11-11,Completed,Card,24.82
588,1775,2024-10-31,Completed,Mobile Money,18.3
589,1803,2024-12-29,Completed,Card,20.94
590,41,2025-03-25,Completed,Cash on Delivery,24.65
591,152,2024-06-02,Completed,Bank Transfer,7.28
592,1571,2025-07-09,Returned,Cash on Delivery,23.23
593,1376,2024-01-14,Completed,Bank Transfer,24.55
594,792,2025-11-21,Completed,Cash on Delivery,14.88
595,726,2025-10-06,Completed,PayPal,19.08
596,300,2024-08-01,Completed,Bank Transfer,10.22
597,1906,2024-01-21,Completed,Bank Transfer,11.39
598,1108,2025-09-25,Completed,Cash on Delivery,21.0
599,1844,2024-10-07,Completed,Card,20.45
600,968,2025-06-06,Completed,Card,3.83
601,1818,2025-05-31,Completed,Mobile Money,15.8
602,41,2024-09-14,Completed,Card,14.38
603,472,2025-08-05,Completed,Card,24.61
604,1587,2024-03-19,Completed,Card,23.26
605,1663,2024-01-29,Completed,Card,6.6
606,2407,2024-02-14,Completed,Card,12.97
607,329,2025-06-13,Completed,PayPal,24.33
608,581,2024-06-12,Completed,Card,17.04
609,1501,2025-03-08,Completed,Mobile Money,17.03
610,92,2024-03-27,Completed,PayPal,8.25
611,1354,2025-01-23,Completed,Mobile Money,11.44
612,2427,2025-08-10,Completed,Mobile Money,22.36
613,1482,2025-07-13,Completed,PayPal,2.57
614,1236,2024-09-28,Completed,Cash on Delivery,14.09
615,2012,2025-03-07,Returned,Cash on Delivery,24.58
616,155,2025-09-03,Cancelled,Card,6.33
617,1261,2025-04-16,Completed,Card,12.41
618,414,2024-01-04,Completed,Card,10.97
619,306,2025-01-12,Completed,Cash on Delivery,16.08
620,384,2025-07-15,Completed,Cash on Delivery,7.15
621,1490,2025-10-06,Completed,Cash on Delivery,6.87
622,370,2024-08-19,Completed,Mobile Money,8.84
623,1986,2024-11-08,Completed,Card,11.71
624,1251,2024-12-24,Completed,Card,19.86
625,404,2024-05-14,Completed,Mobile Money,6.16
626,2057,2024-05-27,Completed,Card,7.28
627,1437,2025-10-28,Completed,Bank Transfer,15.95
628,2356,2024-12-03,Completed,Bank Transfer,17.46
629,968,2025-01-06,Completed,PayPal,17.99
630,473,2024-11-25,Completed,Bank Transfer,11.57
631,1218,2025-08-21,Completed,Mobile Money,22.59
632,478,2024-10-30,Completed,Bank Transfer,14.18
633,2443,2025-07-02,Completed,Mobile Money,19.35
634,1306,2024-11-02,Completed,Cash on Delivery,13.38
635,2143,2024-11-15,Completed,Bank Transfer,20.25
636,2344,2024-05-28,Completed,Bank Transfer,10.88
637,447,2025-12-30,Completed,Bank Transfer,17.6
638,2333,2024-07-25,Completed,Bank Transfer,20.91
639,437,2024-01-14,Completed,Bank Transfer,11.67
640,1007,2025-06-23,Completed,Bank Transfer,11.62
641,654,2024-03-04,Completed,Card,22.3
642,1377,2025-08-06,Returned,PayPal,7.07
643,904,2025-12-22,Completed,Bank Transfer,8.64
644,1346,2024-05-25,Completed,Card,14.75
645,1054,2025-04-26,Completed,Card,20.77
646,532,2025-03-26,Completed,Card,12.64
647,1324,2025-06-17,Completed,Card,24.07
648,1352,2025-01-15,Completed,PayPal,14.19
649,1118,2024-02-23,Completed,Card,11.37
650,184,2024-03-17,Completed,Mobile Money,13.4
651,1470,2025-03-28,Completed,Mobile Money,20.06
652,259,2024-03-07,Completed,Mobile Money,16.0
653,1703,2024-10-12,Completed,PayPal,11.28
654,725,2025-02-26,Completed,Cash on Delivery,5.43
655,619,2025-11-06,Completed,PayPal,16.25
656,1866,2024-06-10,Completed,Mobile Money,14.62
657,885,2025-05-26,Completed,Card,22.28
658,2341,2024-08-09,Completed,Bank Transfer,21.56
659,270,2024-05-05,Completed,Mobile Money,7.94
660,1302,2024-02-08,Completed,Card,2.65
661,1012,2025-05-26,Completed,Card,8.68
662,1335,2025-11-23,Completed,PayPal,14.82
663,1143,2025-02-16,Completed,Card,17.82
664,1842,2024-06-04,Completed,Bank Transfer,10.39
665,1369,2025-02-15,Completed,Card,13.74
666,244,2025-06-04,Completed,PayPal,24.36
667,1486,2024-10-22,Completed,Card,16.53
668,1095,2025-06-10,Completed,Card,13.74
669,448,2025-10-26,Completed,Card,14.37
670,6,2025-09-24,Completed,Card,14.23
671,100,2024-02-09,Completed,Bank Transfer,6.7
672,960,2025-04-26,Completed,PayPal,23.89
673,1544,2024-09-28,Completed,Bank Transfer,17.73
674,186,2024-11-11,Completed,PayPal,19.32
675,597,2025-04-10,Completed,PayPal,19.13
676,961,2024-07-23,Completed,Card,12.81
677,2057,2024-12-26,Completed,Mobile Money,11.41
678,1786,2025-12-29,Completed,PayPal,24.62
679,48,2024-04-28,Completed,Card,7.75
680,1535,2025-07-13,Completed,Mobile Money,23.19
681,509,2024-08-30,Completed,Card,13.01
682,144,2024-02-23,Completed,Card,17.44
683,840,2025-03-31,Completed,Card,22.69
684,237,2025-07-17,Completed,Bank Transfer,10.81
685,519,2024-05-31,Completed,Bank Transfer,9.91
686,1383,2025-07-22,Completed,Bank Transfer,12.97
687,478,2025-02-14,Completed,Bank Transfer,15.16
688,253,2024-06-18,Completed,Cash on Delivery,3.28
689,1475,2025-02-27,Completed,PayPal,5.75
690,1670,2025-05-09,Completed,Cash on Delivery,24.8
691,2361,2024-07-04,Completed,PayPal,22.76
692,1762,2024-07-23,Completed,Bank Transfer,17.54
693,988,2024-06-09,Completed,PayPal,24.05
694,2051,2024-03-22,Completed,Card,20.13
695,1796,2024-05-11,Completed,Mobile Money,16.87
696,1533,2024-03-24,Completed,Card,2.54
697,359,2024-10-15,Completed,Bank Transfer,14.28
698,740,2025-02-11,Completed,Card,18.65
699,871,2025-03-17,Completed,Card,8.6
700,1121,2025-07-16,Completed,Bank Transfer,15.0
701,2000,2025-06-10,Completed,Mobile Money,7.27
702,1240,2025-05-07,Returned,Card,17.65
703,997,2025-07-29,Completed,Bank Transfer,8.45
704,677,2025-01-19,Completed,PayPal,13.09
705,353,2024-02-20,Completed,Card,11.18
706,41,2025-07-11,Completed,Card,20.39
707,1024,2024-09-24,Completed,Card,24.9
708,2425,2025-02-06,Returned,Bank Transfer,21.4
709,2312,2024-01-01,Completed,Mobile Money,16.76
710,969,2024-12-03,Completed,Card,9.01
711,2360,2025-04-07,Completed,Card,9.83
712,1988,2025-06-30,Completed,Mobile Money,19.83
713,1302,2024-09-03,Returned,Bank Transfer,15.28
714,161,2024-05-07,Completed,Card,13.68
715,935,2024-08-20,Completed,Bank Transfer,10.9
716,2472,2025-06-13,Completed,Bank Transfer,18.14
717,478,2025-11-25,Completed,PayPal,21.79
718,234,2025-06-01,Completed,Mobile Money,21.74
719,2481,2025-06-22,Completed,PayPal,12.34
720,353,2025-12-31,Completed,Card,6.64
721,200,2024-05-20,Completed,Cash on Delivery,3.09
722,1599,2024-05-02,Completed,Card,8.83
723,2057,2025-04-10,Completed,Card,11.86
724,2134,2025-08-04,Cancelled,Bank Transfer,3.29
725,1855,2025-10-22,Completed,Bank Transfer,16.44
726,305,2025-07-24,Completed,Card,12.69
727,1947,2025-02-09,Completed,Card,17.42
728,491,2025-01-06,Completed,Card,19.55
729,1605,2025-09-15,Completed,Bank Transfer,13.27
730,2158,2024-03-17,Completed,Card,11.74
731,1051,2025-05-31,Completed,Bank Transfer,15.95
732,2493,2024-07-19,Completed,Mobile Money,22.31
733,1576,2025-01-15,Completed,Card,4.85
734,1424,2025-11-19,Completed,Bank Transfer,12.93
735,2427,2024-12-27,Completed,Card,23.16
736,1186,2024-07-06,Completed,PayPal,23.92
737,430,2024-01-08,Completed,Bank Transfer,3.76
738,1799,2024-12-25,Completed,Card,19.64
739,2222,2024-03-26,Completed,PayPal,24.05
740,1608,2025-09-22,Completed,Card,18.24
741,1827,2025-03-29,Returned,Mobile Money,12.3
742,2093,2024-08-22,Completed,PayPal,23.57
743,1729,2025-12-02,Completed,Card,5.31
744,1886,2024-04-11,Completed,Bank Transfer,19.82
745,937,2024-03-24,Completed,Card,22.98
746,2358,2024-05-20,Completed,Bank Transfer,11.58
747,449,2025-06-27,Completed,Bank Transfer,22.33
748,1252,2025-11-28,Completed,Card,4.78
749,1758,2024-11-15,Completed,PayPal,5.66
750,2033,2024-02-13,Completed,Bank Transfer,9.21
751,1988,2024-07-31,Completed,Bank Transfer,12.28
752,31,2025-12-13,Completed,Bank Transfer,7.13
753,2236,2024-06-19,Completed,PayPal,20.58
754,2149,2024-12-05,Completed,Card,12.24
755,1747,2024-02-27,Completed,Bank Transfer,3.56
756,161,2025-05-23,Completed,Card,21.17
757,1204,2025-03-20,Completed,Bank Transfer,8.47
758,53,2024-10-01,Completed,Card,14.22
759,192,2025-10-06,Completed,Card,21.4
760,105,2024-01-24,Completed,Card,3.28
761,1753,2024-05-18,Completed,Cash on Delivery,15.69
762,610,2024-08-07,Completed,Bank Transfer,24.54
763,51,2024-07-22,Completed,PayPal,7.12
764,2454,2024-12-09,Completed,Cash on Delivery,21.26
765,1337,2024-07-02,Completed,Bank Transfer,10.89
766,2476,2025-11-26,Completed,Bank Transfer,3.01
767,98,2024-12-09,Completed,PayPal,15.44
768,2198,2025-01-10,Completed,Bank Transfer,22.13
769,1022,2024-09-27,Completed,PayPal,23.62
770,60,2025-09-18,Completed,Card,24.24
771,1237,2024-10-04,Completed,Mobile Money,21.28
772,716,2025-03-28,Completed,Card,14.98
773,973,2024-11-28,Completed,Mobile Money,17.62
774,454,2025-10-12,Completed,Mobile Money,3.71
775,2219,2024-11-20,Completed,Card,16.77
776,1606,2025-04-16,Completed,Bank Transfer,19.29
777,619,2025-11-01,Completed,Card,15.82
778,323,2025-01-31,Completed,Cash on Delivery,8.18
779,882,2024-06-20,Returned,Card,9.08
780,97,2024-02-12,Completed,Bank Transfer,21.65
781,130,2025-07-18,Completed,Mobile Money,21.16
782,1641,2024-05-09,Completed,PayPal,7.03
783,2332,2024-09-21,Completed,Mobile Money,21.17
784,131,2024-08-23,Completed,Card,7.35
785,1363,2024-06-17,Cancelled,Card,9.25
786,1416,2025-07-19,Completed,Bank Transfer,4.87
787,2304,2025-06-08,Completed,PayPal,23.12
788,2236,2024-11-19,Completed,PayPal,13.59
789,437,2024-11-05,Completed,Mobile Money,7.87
790,2322,2025-10-22,Completed,Mobile Money,5.5
791,2086,2025-07-22,Completed,Card,14.46
792,1558,2025-03-08,Completed,Card,11.67
793,2191,2024-08-17,Completed,Mobile Money,23.35
794,1243,2024-11-13,Completed,Cash on Delivery,21.49
795,1288,2024-03-07,Completed,Mobile Money,7.72
796,534,2025-05-30,Completed,Mobile Money,21.02
797,808,2025-08-30,Completed,PayPal,7.73
798,995,2025-01-21,Completed,Mobile Money,21.05
799,1945,2024-11-20,Completed,Mobile Money,22.06
800,1918,2024-01-29,Completed,Card,14.76
801,82,2025-10-07,Completed,Card,6.12
802,722,2025-04-28,Completed,Mobile Money,23.31
803,2134,2024-10-17,Completed,Bank Transfer,11.16
804,467,2024-03-05,Completed,Card,2.96
805,1229,2024-04-16,Returned,Card,14.3
806,2023,2025-02-17,Completed,Bank Transfer,14.78
807,2243,2025-11-24,Completed,Card,20.6
808,327,2024-07-24,Completed,Card,15.82
809,452,2025-09-27,Completed,Cash on Delivery,24.05
810,513,2025-02-22,Completed,Bank Transfer,8.53
811,1889,2024-05-06,Completed,Card,4.66
812,1350,2025-04-09,Completed,Card,21.03
813,180,2024-12-23,Completed,Card,3.8
814,1402,2025-03-29,Completed,Card,9.98
815,2060,2024-03-19,Completed,PayPal,6.27
816,430,2025-03-01,Completed,Card,22.16
817,1527,2025-12-16,Completed,Card,23.51
818,1733,2024-05-10,Completed,Card,4.12
819,1079,2024-12-22,Returned,Card,17.72
820,582,2025-05-31,Completed,Cash on Delivery,24.22
821,914,2025-05-30,Completed,Cash on Delivery,19.64
822,45,2024-01-31,Completed,Card,6.61
823,1306,2024-08-29,Completed,PayPal,24.9
824,33,2025-09-29,Cancelled,Bank Transfer,5.88
825,2165,2025-10-28,Completed,Mobile Money,8.95
826,606,2025-04-26,Completed,Card,12.94
827,2342,2025-04-24,Completed,Card,4.63
828,120,2024-06-12,Completed,Card,19.33
829,572,2024-08-24,Completed,Mobile Money,8.95
830,437,2024-09-26,Completed,Bank Transfer,6.32
831,680,2025-06-26,Completed,Mobile Money,14.36
832,1209,2025-06-21,Completed,Card,20.71
833,2444,2024-02-17,Completed,Bank Transfer,8.62
834,1729,2024-10-30,Completed,Cash on Delivery,11.17
835,2074,2025-12-26,Completed,Cash on Delivery,6.31
836,159,2024-06-22,Completed,Card,15.63
837,1144,2024-08-23,Completed,PayPal,12.68
838,2296,2024-05-06,Completed,Mobile Money,5.11
839,111,2025-08-02,Completed,Mobile Money,16.41
840,1405,2024-04-11,Completed,Bank Transfer,13.64
841,313,2024-05-06,Completed,Card,5.62
842,1469,2025-10-26,Completed,Card,24.58
843,1847,2025-10-22,Completed,Card,7.51
844,1,2025-03-28,Completed,Cash on Delivery,14.92
845,24,2025-10-21,Completed,Card,9.99
846,1458,2025-12-15,Completed,Card,24.36
847,1318,2024-02-28,Completed,Bank Transfer,9.84
848,824,2025-05-13,Completed,Card,3.77
849,697,2024-04-01,Completed,Bank Transfer,6.47
850,353,2025-07-15,Completed,Card,20.92
851,973,2025-12-09,Completed,Card,7.22
852,1146,2025-04-09,Completed,Card,5.48
853,401,2025-10-12,Completed,Cash on Delivery,10.79
854,2448,2025-09-15,Completed,PayPal,11.24
855,446,2025-12-20,Completed,Bank Transfer,11.56
856,2034,2024-03-03,Completed,PayPal,4.17
857,1409,2024-04-30,Completed,Bank Transfer,7.48
858,679,2025-09-20,Completed,Card,18.56
859,1748,2024-05-17,Completed,Cash on Delivery,12.67
860,1639,2024-11-16,Completed,Bank Transfer,12.96
861,856,2024-08-03,Completed,Bank Transfer,12.82
862,374,2025-04-28,Completed,Cash on Delivery,14.9
863,255,2024-02-01,Completed,Bank Transfer,12.89
864,2405,2024-08-20,Completed,PayPal,17.57
865,123,2024-12-20,Completed,PayPal,23.48
866,1190,2024-10-27,Completed,Card,6.31
867,2360,2024-07-18,Completed,Bank Transfer,16.35
868,2157,2024-03-02,Completed,Bank Transfer,6.17
869,1018,2025-09-19,Completed,Mobile Money,17.51
870,1691,2024-01-29,Completed,Card,24.68
871,1445,2025-02-15,Completed,Bank Transfer,20.46
872,1897,2025-04-17,Completed,Bank Transfer,22.43
873,2385,2025-01-25,Completed,Bank Transfer,10.45
874,315,2024-05-11,Completed,Bank Transfer,23.92
875,1415,2025-02-02,Completed,Card,11.2
876,2267,2025-11-03,Cancelled,Card,10.02
877,1715,2024-11-24,Completed,Mobile Money,6.44
878,2495,2024-12-12,Completed,PayPal,7.76
879,1871,2025-09-17,Completed,Bank Transfer,11.69
880,39,2024-12-12,Completed,Card,12.05
881,2143,2024-01-31,Completed,Card,10.8
882,2104,2024-05-18,Completed,Card,24.58
883,130,2024-07-01,Completed,PayPal,24.03
884,1901,2025-04-10,Completed,Card,9.12
885,2272,2024-05-31,Completed,Bank Transfer,16.31
886,169,2025-06-26,Completed,PayPal,20.68
887,2088,2024-05-14,Completed,PayPal,11.75
888,1950,2025-12-08,Completed,Card,16.05
889,1573,2024-06-30,Completed,Card,8.34
890,1817,2024-10-16,Completed,Card,19.01
891,2425,2024-09-27,Completed,Card,8.6
892,1308,2025-08-06,Completed,Card,24.82
893,933,2024-09-11,Completed,PayPal,12.3
894,527,2025-02-06,Completed,Mobile Money,20.08
895,485,2025-08-14,Completed,Bank Transfer,18.74
896,339,2025-08-18,Completed,Card,5.52
897,591,2025-10-17,Completed,Card,16.85
898,550,2025-07-19,Completed,PayPal,2.94
899,1811,2024-07-22,Completed,Card,23.74
900,1282,2025-03-02,Completed,Card,5.65
901,2182,2025-05-08,Completed,Card,15.92
902,972,2024-12-09,Completed,Bank Transfer,16.43
903,200,2025-11-24,Completed,Mobile Money,13.61
904,420,2025-01-23,Completed,Card,16.53
905,2317,2024-01-24,Completed,Bank Transfer,13.65
906,1739,2024-12-15,Completed,Card,16.16
907,1835,2024-03-01,Completed,Card,20.72
908,2420,2025-10-24,Cancelled,Card,7.79
909,506,2025-12-09,Completed,Cash on Delivery,11.33
910,968,2024-01-29,Completed,Card,19.59
911,1721,2024-04-21,Completed,Mobile Money,8.89
912,65,2025-03-19,Completed,Card,3.59
913,1589,2025-09-01,Completed,Bank Transfer,18.41
914,2192,2024-04-21,Completed,Mobile Money,23.96
915,501,2024-08-21,Completed,PayPal,14.25
916,827,2024-06-11,Completed,Mobile Money,4.6
917,1472,2025-03-07,Cancelled,PayPal,3.21
918,2393,2024-07-30,Completed,Mobile Money,23.7
919,478,2025-02-26,Completed,Card,23.76
920,1672,2025-09-04,Completed,Cash on Delivery,19.17
921,103,2024-08-04,Returned,Mobile Money,9.52
922,1768,2025-03-12,Completed,Card,24.07
923,998,2024-04-28,Completed,Mobile Money,2.78
924,147,2024-05-31,Completed,Card,19.43
925,939,2024-12-12,Returned,Mobile Money,24.15
926,824,2024-03-08,Completed,Card,23.97
927,1403,2025-04-09,Completed,Card,17.09
928,726,2025-10-07,Completed,Bank Transfer,3.48
929,2109,2025-06-07,Completed,Card,22.03
930,804,2025-11-19,Completed,PayPal,13.78
931,2016,2024-12-16,Completed,Card,12.17
932,541,2025-03-02,Completed,Bank Transfer,13.61
933,467,2024-11-17,Completed,Card,13.61
934,353,2024-11-03,Cancelled,Cash on Delivery,19.96
935,1102,2024-03-03,Completed,Card,23.55
936,2433,2025-10-20,Completed,PayPal,10.31
937,1635,2024-06-26,Completed,Card,15.62
938,1552,2024-12-03,Completed,Cash on Delivery,14.99
939,1652,2024-05-28,Completed,Card,10.19
940,1881,2024-03-29,Completed,Card,3.9
941,1652,2025-05-31,Completed,PayPal,19.88
942,1264,2024-07-10,Completed,Card,7.93
943,227,2024-04-06,Completed,Bank Transfer,12.56
944,268,2024-08-28,Completed,Card,18.96
945,1162,2025-10-14,Completed,Bank Transfer,16.49
946,2101,2025-02-06,Completed,Bank Transfer,5.85
947,350,2025-08-13,Completed,PayPal,8.58
948,2475,2025-08-24,Completed,Bank Transfer,20.02
949,592,2025-05-19,Cancelled,Bank Transfer,22.17
950,152,2024-05-03,Completed,Card,4.05
951,1663,2024-03-21,Completed,Mobile Money,16.87
952,684,2024-11-10,Completed,PayPal,3.58
953,926,2024-10-13,Completed,Mobile Money,18.01
954,2340,2024-12-28,Completed,Mobile Money,7.76
955,297,2024-03-22,Cancelled,Bank Transfer,15.37
956,903,2025-01-06,Cancelled,Mobile Money,10.86
957,798,2025-08-16,Completed,Cash on Delivery,4.56
958,551,2024-12-11,Completed,PayPal,23.84
959,731,2025-08-02,Completed,Cash on Delivery,7.07
960,1490,2025-07-20,Completed,Mobile Money,3.46
961,147,2025-11-26,Completed,Mobile Money,5.51
962,1074,2025-03-29,Completed,Cash on Delivery,13.47
963,853,2024-10-04,Completed,Card,5.17
964,855,2025-06-27,Completed,Card,18.06
965,1989,2025-04-03,Completed,Bank Transfer,13.86
966,21,2024-06-27,Cancelled,Card,14.99
967,569,2025-03-02,Completed,Card,2.87
968,609,2025-01-11,Completed,PayPal,14.25
969,892,2025-07-20,Completed,Card,23.81
970,1677,2024-10-22,Completed,PayPal,14.37
971,31,2025-05-27,Completed,Mobile Money,6.14
972,2101,2024-09-06,Cancelled,Mobile Money,6.81
973,2240,2025-07-20,Completed,Card,3.07
974,997,2024-04-25,Completed,Card,9.37
975,2391,2025-04-12,Completed,Mobile Money,20.56
976,914,2025-03-07,Completed,PayPal,7.49
977,780,2025-03-18,Completed,Mobile Money,10.41
978,199,2025-10-16,Returned,Card,18.34
979,119,2024-09-01,Completed,Bank Transfer,7.44
980,929,2025-10-15,Returned,Bank Transfer,12.0
981,1965,2024-08-27,Completed,PayPal,3.87
982,1798,2025-01-08,Completed,PayPal,15.65
983,2321,2025-07-23,Completed,Bank Transfer,24.51
984,1418,2024-10-25,Completed,Mobile Money,14.67
985,1913,2025-06-18,Completed,Card,4.39
986,677,2024-06-12,Completed,Bank Transfer,17.63
987,1786,2025-08-07,Completed,Bank Transfer,7.28
988,747,2024-05-09,Completed,Mobile Money,16.06
989,41,2025-03-08,Completed,Card,5.17
990,827,2025-01-06,Completed,Card,9.95
991,787,2025-06-25,Completed,Mobile Money,22.38
992,221,2024-04-28,Completed,PayPal,7.67
993,1774,2025-12-11,Completed,Bank Transfer,13.05
994,1667,2024-06-09,Completed,Mobile Money,8.02
995,1619,2024-08-07,Completed,Mobile Money,18.39
996,1552,2025-11-11,Completed,Bank Transfer,22.3
997,692,2024-03-11,Completed,Mobile Money,19.33
998,997,2025-06-06,Completed,Card,2.72
999,1505,2024-12-18,Completed,Card,24.83
1000,2253,2025-06-19,Completed,Card,19.7
1001,1193,2024-12-13,Completed,Card,8.21
1002,2236,2025-12-22,Completed,PayPal,8.58
1003,1280,2025-06-26,Completed,Cash on Delivery,13.89
1004,327,2025-02-08,Completed,Card,15.24
1005,1997,2024-02-11,Completed,Bank Transfer,12.8
1006,2393,2025-08-15,Completed,Bank Transfer,3.53
1007,2066,2025-01-26,Completed,Card,13.25
1008,1804,2024-10-10,Cancelled,PayPal,23.25
1009,12,2025-03-24,Completed,Card,6.22
