review_id,customer_id,product_id,rating,review_date,review_text
556,2075,70,5,2024-12-02,Very happy with my purchase.
557,1267,56,5,2025-08-16,Great quality for the price.
558,155,70,3,2025-01-31,Product is decent for the price.
559,369,58,4,2024-03-21,Works as expected.
560,1888,27,4,2025-10-02,Works as expected.
561,1302,83,3,2024-02-21,Product is decent for the price.
562,2332,27,3,2024-07-13,Product is decent for the price.
563,1001,61,3,2024-12-08,Average experience.
564,394,54,4,2025-05-28,Good product overall.
565,1999,66,5,2025-12-25,Great quality for the price.
566,2365,93,5,2024-03-30,Great quality for the price.
567,2380,77,4,2025-01-04,Good product overall.
568,466,34,4,2024-12-11,Nice quality and useful.
569,1892,2,3,2024-10-29,"It is okay, but could be better."
570,2500,52,5,2024-03-17,Very happy with my purchase.
571,885,91,5,2025-01-31,Excellent product and fast delivery.
572,1802,3,4,2024-02-29,Works as expected.
573,962,24,4,2025-07-27,Nice quality and useful.
574,671,44,3,2025-10-01,"It is okay, but could be better."
575,244,29,5,2024-10-05,Great quality for the price.
576,1229,27,5,2025-03-29,Very happy with my purchase.
577,517,84,4,2024-12-08,Works as expected.
578,448,63,5,2025-03-02,Very happy with my purchase.
579,1145,18,3,2025-05-07,Product is decent for the price.
580,1385,77,4,2024-04-30,Good product overall.
581,2360,44,4,2025-07-15,Nice quality and useful.
582,289,25,4,2025-01-14,Nice quality and useful.
583,209,32,3,2024-10-15,Average experience.
584,528,94,5,2025-01-11,Very happy with my purchase.
585,2371,7,5,2024-07-26,Very happy with my purchase.
586,2260,55,4,2025-12-28,Works as expected.
587,130,61,5,2025-07-31,Great quality for the price.
588,464,93,4,2024-07-13,Good product overall.
589,2388,32,4,2025-04-22,Good product overall.
590,1431,24,5,2025-07-31,Excellent product and fast delivery.
591,167,21,4,2025-06-29,Good product overall.
592,630,56,5,2024-01-28,Excellent product and fast delivery.
593,1601,60,5,2024-04-04,Very happy with my purchase.
594,999,83,3,2024-05-14,Average experience.
595,1624,13,5,2024-11-17,Excellent product and fast delivery.
596,1113,60,4,2025-03-07,Nice quality and useful.
597,456,14,5,2024-06-09,Very happy with my purchase.
598,1639,86,5,2025-09-14,Great quality for the price.
599,1415,79,4,2025-09-21,Good product overall.
600,2093,3,3,2024-06-11,"It is okay, but could be better."
601,1739,10,3,2024-12-20,Average experience.
602,989,23,5,2025-03-31,Very happy with my purchase.
603,1834,54,5,2024-05-05,Great quality for the price.
604,1639,85,5,2024-12-28,Excellent product and fast delivery.
605,1194,80,2,2024-08-27,Quality could be improved.
606,2399,92,4,2024-02-24,Good product overall.
607,2474,47,5,2025-08-08,Excellent product and fast delivery.
608,1036,77,5,2024-09-04,Excellent product and fast delivery.
609,11,60,5,2025-10-30,Great quality for the price.
610,1539,37,4,2024-06-11,Nice quality and useful.
611,2285,63,3,2024-03-14,Average experience.
612,1577,20,4,2025-09-05,Good product overall.
613,2020,69,4,2025-02-03,Good product overall.
614,877,21,4,2024-09-10,Works as expected.
615,534,29,4,2025-04-21,Nice quality and useful.
616,2482,47,5,2024-11-17,Excellent product and fast delivery.
617,41,84,4,2024-09-26,Works as expected.
618,350,70,5,2025-03-10,Very happy with my purchase.
619,2272,48,4,2024-06-01,Good product overall.
620,1063,35,5,2025-05-15,Excellent product and fast delivery.
621,1600,24,3,2025-06-18,Average experience.
622,1818,35,5,2025-06-18,Very happy with my purchase.
623,77,18,5,2024-09-23,Great quality for the price.
624,1898,27,1,2025-05-02,Poor quality.
625,1618,25,5,2025-05-05,Very happy with my purchase.
626,1198,42,5,2024-02-19,Great quality for the price.
627,792,86,1,2024-04-14,Very disappointed with the product.
628,1774,10,4,2025-11-18,Good product overall.
629,1922,8,5,2025-12-02,Very happy with my purchase.
630,1952,72,2,2024-09-19,Quality could be improved.
631,715,49,4,2024-04-07,Good product overall.
632,2044,56,5,2024-11-30,Excellent product and fast delivery.
633,1884,72,5,2024-08-16,Excellent product and fast delivery.
634,995,14,5,2025-02-13,Great quality for the price.
635,277,70,4,2025-09-02,Good product overall.
636,1950,81,4,2025-11-15,Good product overall.
637,1567,10,3,2026-01-08,Product is decent for the price.
638,1274,40,2,2025-03-13,Delivery was fine but product disappointed me.
639,2167,15,5,2024-12-05,Very happy with my purchase.
640,2329,31,4,2025-09-29,Good product overall.
641,223,73,5,2024-12-13,Excellent product and fast delivery.
642,2057,40,5,2025-04-28,Great quality for the price.
643,1181,32,5,2024-12-15,Very happy with my purchase.
644,836,69,3,2024-12-10,Product is decent for the price.
645,792,89,4,2024-02-12,Works as expected.
646,1448,33,4,2026-01-08,Good product overall.
647,1899,4,4,2024-10-10,Works as expected.
648,2093,86,5,2024-09-21,Great quality for the price.
649,833,51,4,2024-04-05,Nice quality and useful.
650,130,92,3,2024-09-10,"It is okay, but could be better."
651,268,27,4,2024-02-25,Works as expected.
652,1144,14,3,2025-12-18,Product is decent for the price.
653,1870,86,3,2024-08-05,"It is okay, but could be better."
654,400,56,5,2025-06-30,Excellent product and fast delivery.
655,1257,4,4,2025-04-25,Nice quality and useful.
656,1982,67,5,2025-03-31,Excellent product and fast delivery.
657,718,54,5,2025-03-16,Great quality for the price.
658,654,86,4,2024-06-26,Works as expected.
659,679,72,5,2025-09-19,Excellent product and fast delivery.
660,105,95,4,2024-07-29,Good product overall.
661,1310,12,5,2024-10-08,Excellent product and fast delivery.
662,1738,67,5,2024-04-06,Very happy with my purchase.
663,1516,15,4,2024-11-12,Nice quality and useful.
664,795,1,5,2024-11-04,Very happy with my purchase.
665,1661,26,4,2025-01-14,Works as expected.
666,2301,43,3,2025-08-29,Average experience.
667,2289,50,4,2024-08-24,Nice quality and useful.
668,1632,17,3,2025-10-08,Product is decent for the price.
669,2465,44,4,2025-12-24,Good product overall.
670,1938,86,4,2025-04-26,Nice quality and useful.
671,1081,67,5,2025-07-11,Great quality for the price.
672,1673,89,5,2024-10-06,Great quality for the price.
673,730,66,4,2025-01-24,Nice quality and useful.
674,245,86,3,2025-04-30,"It is okay, but could be better."
675,1678,17,4,2025-05-26,Good product overall.
676,2190,65,4,2024-08-27,Works as expected.
677,1056,81,4,2024-06-14,Works as expected.
678,1899,79,3,2024-06-11,"It is okay, but could be better."
679,2360,34,2,2024-02-28,Delivery was fine but product disappointed me.
680,684,63,4,2024-12-03,Nice quality and useful.
681,245,42,5,2024-03-05,Excellent product and fast delivery.
682,165,56,4,2024-02-19,Works as expected.
683,1332,96,3,2025-06-28,Average experience.
684,995,17,5,2024-07-26,Great quality for the price.
685,1906,61,4,2025-07-01,Nice quality and useful.
686,667,50,3,2024-04-23,Product is decent for the price.
687,122,82,2,2024-05-08,Quality could be improved.
688,2249,9,3,2024-10-19,Average experience.
689,455,81,5,2025-09-20,Great quality for the price.
690,54,15,5,2025-05-31,Great quality for the price.
691,1325,28,4,2024-11-07,Good product overall.
692,425,60,5,2025-12-17,Very happy with my purchase.
693,1206,36,4,2025-04-25,Nice quality and useful.
694,274,26,4,2024-10-21,Nice quality and useful.
695,954,16,4,2024-10-19,Good product overall.
696,743,13,3,2024-01-18,"It is okay, but could be better."
697,1298,77,1,2024-04-18,Very disappointed with the product.
698,2420,38,5,2024-10-02,Great quality for the price.
699,1124,83,5,2025-12-27,Excellent product and fast delivery.
700,323,68,5,2024-04-11,Great quality for the price.
701,1,47,4,2025-08-22,Nice quality and useful.
702,623,78,5,2025-09-25,Great quality for the price.
703,2498,19,4,2024-10-09,Nice quality and useful.
704,777,9,2,2025-09-15,Delivery was fine but product disappointed me.
705,1072,79,3,2025-07-14,"It is okay, but could be better."
706,2154,55,5,2025-12-30,Very happy with my purchase.
707,300,31,5,2024-06-19,Excellent product and fast delivery.
708,1813,30,5,2025-07-19,Very happy with my purchase.
709,192,72,4,2024-07-21,Works as expected.
710,623,40,4,2024-03-28,Nice quality and useful.
711,15,19,5,2024-04-04,Excellent product and fast delivery.
712,1332,59,5,2024-04-16,Great quality for the price.
713,789,10,4,2024-06-02,Good product overall.
714,2442,77,5,2025-06-14,Very happy with my purchase.
715,1816,86,5,2024-11-30,Great quality for the price.
716,1503,39,5,2024-07-13,Excellent product and fast delivery.
717,1802,56,4,2025-02-05,Good product overall.
718,1565,56,5,2025-11-22,Very happy with my purchase.
719,2451,1,5,2024-08-01,Very happy with my purchase.
720,973,20,5,2025-05-13,Great quality for the price.
721,255,16,4,2024-06-17,Nice quality and useful.
722,731,55,5,2025-01-26,Great quality for the price.
723,148,44,4,2024-09-30,Nice quality and useful.
724,1490,8,4,2024-10-02,Good product overall.
725,2104,81,2,2024-01-17,Not as good as expected.
726,1657,77,5,2025-10-26,Very happy with my purchase.
727,2062,57,4,2025-02-14,Good product overall.
728,1394,56,3,2025-02-22,"It is okay, but could be better."
729,846,81,4,2025-11-25,Works as expected.
730,2373,1,5,2025-06-25,Excellent product and fast delivery.
731,1726,77,4,2025-08-05,Nice quality and useful.
732,1187,5,4,2025-08-10,Nice quality and useful.
733,1368,80,5,2025-07-26,Great quality for the price.
734,2291,91,5,2025-03-18,Great quality for the price.
735,1801,84,3,2025-11-30,Average experience.
736,864,49,4,2025-03-05,Nice quality and useful.
737,659,31,5,2025-10-24,Very happy with my purchase.
738,699,64,5,2025-10-03,Great quality for the price.
739,764,83,2,2025-07-11,Not as good as expected.
740,984,8,4,2024-10-24,Nice quality and useful.
741,1386,4,4,2025-09-25,Works as expected.
742,1325,72,5,2024-06-21,Excellent product and fast delivery.
743,527,95,5,2025-01-11,Great quality for the price.
744,1897,8,5,2025-07-04,Very happy with my purchase.
745,2134,23,5,2024-02-29,Very happy with my purchase.
746,1008,37,4,2024-07-08,Works as expected.
747,641,17,2,2025-08-16,Quality could be improved.
748,880,84,4,2024-05-03,Good product overall.
749,1766,95,3,2024-07-14,"It is okay, but could be better."
750,1422,2,5,2025-01-04,Very happy with my purchase.
751,1050,13,4,2024-09-27,Nice quality and useful.
752,2046,13,4,2025-05-08,Nice quality and useful.
753,20,49,4,2026-01-04,Works as expected.
754,2128,94,3,2025-12-22,"It is okay, but could be better."
755,600,10,4,2024-12-18,Works as expected.
756,1117,72,2,2025-10-24,Not as good as expected.
757,2294,18,5,2025-04-12,Very happy with my purchase.
758,2402,80,2,2024-04-16,Not as good as expected.
759,589,3,5,2024-03-30,Great quality for the price.
760,407,75,5,2024-02-07,Great quality for the price.
761,1454,65,4,2025-10-06,Works as expected.
762,105,13,3,2024-10-01,Average experience.
763,291,88,2,2024-04-18,Not as good as expected.
764,319,51,5,2025-01-03,Very happy with my purchase.
765,2205,94,5,2025-03-13,Great quality for the price.
766,792,65,4,2025-09-29,Good product overall.
767,1753,29,5,2025-10-13,Excellent product and fast delivery.
768,1598,39,5,2024-12-30,Very happy with my purchase.
769,28,95,4,2025-05-31,Nice quality and useful.
770,1500,17,4,2024-11-01,Nice quality and useful.
771,222,92,5,2024-11-12,Excellent product and fast delivery.
772,2234,78,4,2025-02-12,Good product overall.
773,2454,94,4,2025-01-18,Nice quality and useful.
774,726,48,3,2025-07-24,Product is decent for the price.
775,1519,47,3,2024-03-29,Average experience.
776,2121,54,4,2026-01-08,Nice quality and useful.
777,1626,50,5,2025-05-07,Excellent product and fast delivery.
778,2498,46,5,2024-02-19,Great quality for the price.
779,870,72,5,2024-04-08,Great quality for the price.
780,527,44,5,2025-02-12,Great quality for the price.
781,1853,49,4,2025-01-14,Works as expected.
782,990,54,4,2024-05-17,Nice quality and useful.
783,454,58,3,2025-04-01,"It is okay, but could be better."
784,995,24,4,2025-05-27,Nice quality and useful.
785,1455,13,5,2024-04-15,Very happy with my purchase.
786,74,45,3,2024-11-14,Product is decent for the price.
787,338,67,1,2025-06-02,Very disappointed with the product.
788,1183,32,4,2025-01-27,Good product overall.
789,1165,1,4,2024-05-20,Nice quality and useful.
790,2169,81,4,2025-11-26,Works as expected.
791,2472,42,2,2024-03-30,Delivery was fine but product disappointed me.
792,1231,35,4,2025-06-28,Works as expected.
793,634,30,2,2025-11-21,Quality could be improved.
794,73,9,5,2024-11-16,Excellent product and fast delivery.
795,139,67,4,2025-07-03,Good product overall.
796,581,94,2,2025-05-11,Delivery was fine but product disappointed me.
797,1982,35,4,2025-06-03,Good product overall.
798,7,12,3,2025-04-21,"It is okay, but could be better."
799,623,33,3,2025-02-18,Average experience.
800,678,45,4,2024-07-15,Works as expected.
801,630,73,3,2024-10-26,Average experience.
802,926,52,5,2024-10-19,Excellent product and fast delivery.
803,2322,36,4,2025-11-02,Good product overall.
804,29,75,4,2025-08-09,Works as expected.
805,659,33,4,2025-08-19,Works as expected.
806,2377,2,5,2025-05-01,Great quality for the price.
807,1986,37,3,2025-09-06,Product is decent for the price.
808,2018,46,4,2025-09-13,Good product overall.
809,1198,25,4,2024-03-17,Good product overall.
810,130,80,4,2025-08-01,Nice quality and useful.
811,381,12,4,2025-10-12,Works as expected.
812,1816,63,4,2024-04-22,Works as expected.
813,1794,16,3,2025-05-19,"It is okay, but could be better."
814,519,23,4,2025-01-05,Works as expected.
815,1723,40,4,2024-02-18,Works as expected.
816,398,2,4,2025-07-15,Works as expected.
817,827,14,5,2024-10-06,Great quality for the price.
818,918,94,5,2025-09-27,Great quality for the price.
819,1950,76,4,2025-11-18,Works as expected.
820,2089,78,3,2025-05-08,Product is decent for the price.
821,1646,45,5,2025-07-31,Great quality for the price.
822,1804,50,4,2024-03-21,Works as expected.
823,596,52,5,2025-10-30,Excellent product and fast delivery.
824,128,79,3,2024-07-08,Product is decent for the price.
825,1559,10,2,2025-12-05,Not as good as expected.
826,1512,39,4,2024-06-14,Good product overall.
827,1491,87,5,2025-02-26,Excellent product and fast delivery.
828,936,94,5,2025-02-07,Great quality for the price.
829,2305,79,4,2025-01-25,Good product overall.
830,513,87,4,2025-10-26,Nice quality and useful.
831,1016,96,4,2025-12-05,Nice quality and useful.
832,2340,89,5,2025-01-04,Excellent product and fast delivery.
833,2104,13,5,2025-11-17,Great quality for the price.
834,1369,69,3,2025-07-10,Product is decent for the price.
835,2399,29,3,2025-09-25,Average experience.
836,1677,75,3,2024-11-05,Product is decent for the price.
837,17,70,5,2025-05-20,Great quality for the price.
838,1684,71,5,2026-01-11,Excellent product and fast delivery.
839,339,56,3,2025-06-25,Product is decent for the price.
840,1132,16,4,2025-08-20,Good product overall.
841,580,21,5,2025-10-10,Great quality for the price.
842,972,54,4,2024-08-15,Works as expected.
843,21,54,5,2025-11-27,Excellent product and fast delivery.
844,265,2,3,2024-01-27,"It is okay, but could be better."
845,2023,39,5,2025-03-10,Excellent product and fast delivery.
846,743,7,4,2024-07-02,Good product overall.
847,1623,86,4,2025-09-09,Good product overall.
848,2110,93,4,2025-05-13,Nice quality and useful.
849,1367,20,5,2024-02-14,Great quality for the price.
850,74,44,5,2024-02-16,Great quality for the price.
851,297,12,3,2024-03-26,Average experience.
852,972,76,4,2024-08-14,Nice quality and useful.
853,475,45,4,2024-04-19,Good product overall.
854,2241,13,4,2024-07-25,Works as expected.
855,53,52,4,2024-07-08,Good product overall.
856,202,38,3,2025-09-26,Average experience.
857,2070,20,3,2024-08-26,"It is okay, but could be better."
858,2380,31,2,2026-01-10,Not as good as expected.
859,414,89,5,2024-07-10,Very happy with my purchase.
860,2344,56,5,2024-07-09,Excellent product and fast delivery.
861,2190,71,4,2025-07-25,Good product overall.
862,2299,82,4,2025-01-18,Nice quality and useful.
863,535,1,5,2025-12-19,Very happy with my purchase.
864,607,83,5,2025-03-29,Great quality for the price.
865,2331,26,3,2025-06-13,Product is decent for the price.
866,757,56,5,2024-10-09,Very happy with my purchase.
867,142,70,4,2025-07-04,Good product overall.
868,2082,34,5,2025-12-16,Excellent product and fast delivery.
